order_id,customer_id,product_id,order_date,quantity,unit_price,order_status,country
998,256,6,2023-09-27,1,29.99,Completed,United Kingdom
999,846,4,2023-09-29,2,329.99,Completed,Brazil
1000,306,4,2023-09-12,1,329.99,Completed,Canada
1001,104,1,2023-09-14,1,89.99,Completed,Japan
1002,788,5,2023-09-22,1,79.99,Completed,Australia
1003,439,9,2023-09-29,1,49.99,Completed,France
1004,363,4,2023-09-24,1,329.99,Completed,Australia
1005,42,8,2023-09-05,1,199.99,Completed,USA
1006,491,4,2023-09-22,2,329.99,Completed,Germany
1007,491,8,2023-09-22,1,199.99,Completed,Germany
1008,410,10,2023-09-17,2,249.99,Completed,Germany
1009,410,12,2023-09-17,1,14.99,Completed,Germany
1010,410,4,2023-09-17,1,329.99,Completed,Germany
1011,850,7,2023-09-11,1,999.99,Completed,Germany
1012,85,8,2023-09-25,1,199.99,Completed,USA
1013,718,2,2023-09-08,1,149.99,Completed,USA
1014,718,5,2023-09-08,1,79.99,Completed,USA
1015,650,4,2023-09-05,1,329.99,Completed,Japan
1016,19,10,2023-09-20,2,249.99,Completed,France
1017,649,4,2023-09-08,1,329.99,Completed,Mexico
1018,660,3,2023-09-02,1,59.99,Completed,USA
1019,429,7,2023-09-08,1,999.99,Completed,Brazil
1020,484,4,2023-09-09,1,329.99,Completed,USA
1021,484,4,2023-09-09,1,329.99,Completed,USA
1022,14,10,2023-09-22,1,249.99,Completed,Japan
1023,761,4,2023-09-25,1,329.99,Completed,Germany
1024,761,8,2023-09-25,1,199.99,Completed,Germany
1025,761,9,2023-09-25,1,49.99,Completed,Germany
1026,77,4,2023-09-18,2,329.99,Completed,Germany
1027,207,2,2023-09-18,2,149.99,Completed,Japan
1028,207,3,2023-09-18,1,59.99,Completed,Japan
1029,460,1,2023-09-21,2,89.99,Completed,Brazil
1030,460,12,2023-09-21,1,14.99,Completed,Brazil
1031,47,12,2023-09-19,1,14.99,Completed,Japan
1032,507,12,2023-09-22,1,14.99,Completed,USA
1033,507,6,2023-09-22,2,29.99,Completed,USA
1034,507,2,2023-09-22,1,149.99,Completed,USA
1035,810,8,2023-09-17,1,199.99,Completed,Australia
1036,226,4,2023-09-10,1,329.99,Returned,USA
1037,226,2,2023-09-10,1,149.99,Completed,USA
1038,226,9,2023-09-10,1,49.99,Completed,USA
1039,2,7,2023-09-21,1,999.99,Completed,USA
1040,271,11,2023-09-24,1,34.99,Completed,Canada
1041,59,3,2023-09-21,1,59.99,Completed,USA
1042,59,12,2023-09-21,1,14.99,Completed,USA
1043,670,7,2023-09-09,1,999.99,Completed,Canada
1044,670,3,2023-09-09,1,59.99,Completed,Canada
1045,670,7,2023-09-09,2,999.99,Completed,Canada
1046,238,4,2023-09-24,2,329.99,Completed,USA
1047,238,10,2023-09-24,1,249.99,Completed,USA
1048,185,4,2023-09-21,1,329.99,Completed,Singapore
1049,704,8,2023-09-20,2,199.99,Completed,United Kingdom
1050,103,8,2023-09-24,1,199.99,Completed,Brazil
1051,103,1,2023-09-24,1,89.99,Completed,Brazil
1052,103,1,2023-09-24,1,89.99,Completed,Brazil
1053,615,12,2023-09-01,1,14.99,Completed,USA
1054,615,9,2023-09-01,1,49.99,Completed,USA
1055,492,9,2023-09-25,1,49.99,Completed,United Kingdom
1056,492,1,2023-09-25,1,89.99,Completed,United Kingdom
1057,106,5,2023-09-18,2,79.99,Completed,Brazil
1058,230,4,2023-09-01,1,329.99,Completed,Brazil
1059,232,8,2023-09-30,1,199.99,Completed,Brazil
1060,232,12,2023-09-30,1,14.99,Completed,Brazil
1061,289,4,2023-09-12,1,329.99,Completed,USA
1062,45,4,2023-09-20,1,329.99,Completed,USA
1063,436,4,2023-09-05,1,329.99,Completed,USA
1064,436,11,2023-09-05,1,34.99,Completed,USA
1065,436,8,2023-09-05,1,199.99,Completed,USA
1066,151,5,2023-09-11,2,79.99,Completed,USA
1067,438,1,2023-09-24,1,89.99,Completed,Japan
1068,362,5,2023-09-11,2,79.99,Completed,Singapore
1069,822,4,2023-10-31,2,329.99,Completed,Singapore
1070,822,5,2023-10-31,1,79.99,Completed,Singapore
1071,595,6,2023-10-23,1,29.99,Completed,USA
1072,241,12,2023-10-12,1,14.99,Completed,Germany
1073,486,1,2023-10-31,1,89.99,Completed,Australia
1074,798,8,2023-10-27,2,199.99,Completed,Canada
1075,121,4,2023-10-31,1,329.99,Completed,USA
1076,121,4,2023-10-31,1,329.99,Completed,USA
1077,596,7,2023-10-03,1,999.99,Returned,USA
1078,375,1,2023-10-05,2,89.99,Completed,Brazil
1079,482,6,2023-10-24,1,29.99,Completed,United Kingdom
1080,346,1,2023-10-15,1,89.99,Completed,Germany
1081,346,11,2023-10-15,1,34.99,Completed,Germany
1082,346,2,2023-10-15,1,149.99,Returned,Germany
1083,697,8,2023-10-31,1,199.99,Completed,United Kingdom
1084,697,5,2023-10-31,1,79.99,Completed,United Kingdom
1085,697,2,2023-10-31,1,149.99,Completed,United Kingdom
1086,129,7,2023-10-24,1,999.99,Completed,USA
1087,764,1,2023-10-18,2,89.99,Completed,USA
1088,669,4,2023-10-21,1,329.99,Completed,Australia
1089,435,1,2023-10-07,1,89.99,Completed,Canada
1090,29,4,2023-10-08,1,329.99,Completed,Brazil
1091,207,3,2023-10-21,1,59.99,Completed,Japan
1092,207,9,2023-10-21,1,49.99,Completed,Japan
1093,96,12,2023-10-31,1,14.99,Completed,USA
1094,323,4,2023-10-25,1,329.99,Completed,France
1095,418,5,2023-10-29,1,79.99,Returned,Canada
1096,418,9,2023-10-29,2,49.99,Completed,Canada
1097,39,8,2023-10-10,1,199.99,Completed,France
1098,96,9,2023-10-31,1,49.99,Completed,USA
1099,96,12,2023-10-31,1,14.99,Completed,USA
1100,369,1,2023-10-20,2,89.99,Completed,Canada
1101,369,12,2023-10-20,1,14.99,Completed,Canada
1102,510,8,2023-10-04,1,199.99,Completed,Germany
1103,510,12,2023-10-04,1,14.99,Completed,Germany
1104,322,1,2023-10-06,1,89.99,Completed,France
1105,322,1,2023-10-06,2,89.99,Completed,France
1106,485,7,2023-10-09,1,999.99,Completed,Brazil
1107,485,5,2023-10-09,1,79.99,Completed,Brazil
1108,635,4,2023-10-30,1,329.99,Completed,Japan
1109,635,8,2023-10-30,2,199.99,Completed,Japan
1110,699,7,2023-10-02,1,999.99,Completed,Germany
1111,159,4,2023-10-28,2,329.99,Completed,Germany
1112,474,4,2023-10-22,2,329.99,Completed,Canada
1113,787,4,2023-10-14,1,329.99,Completed,France
1114,619,4,2023-10-16,1,329.99,Completed,USA
1115,482,4,2023-10-05,1,329.99,Completed,United Kingdom
1116,793,9,2023-10-13,2,49.99,Completed,USA
1117,219,7,2023-10-02,2,999.99,Completed,USA
1118,415,8,2023-10-03,2,199.99,Completed,France
1119,95,12,2023-10-29,1,14.99,Completed,USA
1120,95,4,2023-10-29,2,329.99,Completed,USA
1121,706,8,2023-10-26,1,199.99,Completed,USA
1122,11,2,2023-10-18,1,149.99,Completed,Japan
1123,11,12,2023-10-18,1,14.99,Returned,Japan
1124,11,11,2023-10-18,1,34.99,Completed,Japan
1125,117,3,2023-10-26,1,59.99,Completed,USA
1126,117,12,2023-10-26,1,14.99,Completed,USA
1127,655,3,2023-10-19,1,59.99,Completed,USA
1128,560,4,2023-10-25,1,329.99,Completed,USA
1129,15,4,2023-10-12,1,329.99,Completed,Singapore
1130,15,10,2023-10-12,2,249.99,Completed,Singapore
1131,421,6,2023-10-12,1,29.99,Completed,USA
1132,181,2,2023-10-15,1,149.99,Completed,USA
1133,391,7,2023-10-10,1,999.99,Completed,United Kingdom
1134,391,12,2023-10-10,1,14.99,Completed,United Kingdom
1135,391,9,2023-10-10,1,49.99,Completed,United Kingdom
1136,632,5,2023-10-30,1,79.99,Completed,Singapore
1137,516,8,2023-10-19,2,199.99,Completed,Australia
1138,516,1,2023-10-19,2,89.99,Completed,Australia
1139,516,9,2023-10-19,2,49.99,Completed,Australia
1140,721,12,2023-10-26,1,14.99,Completed,USA
1141,721,3,2023-10-26,1,59.99,Completed,USA
1142,815,3,2023-10-30,2,59.99,Completed,Australia
1143,810,9,2023-10-12,1,49.99,Completed,Australia
1144,810,12,2023-10-12,2,14.99,Completed,Australia
1145,810,12,2023-10-12,1,14.99,Completed,Australia
1146,403,7,2023-10-27,2,999.99,Completed,Brazil
1147,178,2,2023-10-13,1,149.99,Completed,United Kingdom
1148,178,9,2023-10-13,1,49.99,Completed,United Kingdom
1149,178,9,2023-10-13,1,49.99,Completed,United Kingdom
1150,331,1,2023-10-07,1,89.99,Completed,Singapore
1151,29,6,2023-10-20,1,29.99,Completed,Brazil
1152,29,7,2023-10-20,1,999.99,Completed,Brazil
1153,252,8,2023-10-24,1,199.99,Completed,USA
1154,252,8,2023-10-24,1,199.99,Completed,USA
1155,269,1,2023-10-29,1,89.99,Completed,Mexico
1156,104,1,2023-10-16,1,89.99,Completed,Japan
1157,104,4,2023-10-16,1,329.99,Completed,Japan
1158,462,4,2023-10-26,1,329.99,Completed,Brazil
1159,33,8,2023-10-04,1,199.99,Completed,Japan
1160,33,2,2023-10-04,1,149.99,Completed,Japan
1161,780,4,2023-10-05,1,329.99,Returned,Germany
1162,226,4,2023-10-03,2,329.99,Completed,USA
1163,226,7,2023-10-03,2,999.99,Completed,USA
1164,410,2,2023-10-30,1,149.99,Completed,Germany
1165,106,4,2023-10-19,1,329.99,Completed,Brazil
1166,106,5,2023-10-19,2,79.99,Completed,Brazil
1167,106,8,2023-10-19,1,199.99,Completed,Brazil
1168,622,6,2023-10-13,1,29.99,Completed,USA
1169,461,3,2023-10-06,2,59.99,Completed,Australia
1170,461,9,2023-10-06,1,49.99,Completed,Australia
1171,461,1,2023-10-06,1,89.99,Completed,Australia
1172,191,2,2023-10-12,1,149.99,Completed,USA
1173,799,4,2023-10-11,1,329.99,Completed,USA
1174,219,11,2023-10-15,1,34.99,Completed,USA
1175,219,6,2023-10-15,1,29.99,Completed,USA
1176,688,7,2023-10-03,2,999.99,Completed,Canada
1177,51,1,2023-10-26,1,89.99,Completed,USA
1178,128,4,2023-10-15,2,329.99,Completed,Germany
1179,22,9,2023-10-10,1,49.99,Completed,USA
1180,38,6,2023-10-29,1,29.99,Completed,USA
1181,72,9,2023-10-16,1,49.99,Completed,United Kingdom
1182,355,9,2023-10-13,2,49.99,Completed,Germany
1183,403,5,2023-10-10,1,79.99,Completed,Brazil
1184,403,4,2023-10-10,1,329.99,Completed,Brazil
1185,331,8,2023-10-28,1,199.99,Completed,Singapore
1186,331,11,2023-10-28,1,34.99,Completed,Singapore
1187,804,12,2023-10-02,1,14.99,Completed,Brazil
1188,832,2,2023-11-13,1,149.99,Completed,France
1189,130,11,2023-11-11,2,34.99,Completed,Germany
1190,130,7,2023-11-11,1,999.99,Completed,Germany
1191,130,7,2023-11-11,1,999.99,Completed,Germany
1192,232,4,2023-11-03,1,329.99,Completed,Brazil
1193,249,10,2023-11-22,1,249.99,Completed,Japan
1194,507,7,2023-11-02,2,999.99,Completed,USA
1195,349,5,2023-11-07,1,79.99,Completed,Germany
1196,349,4,2023-11-07,2,329.99,Completed,Germany
1197,349,10,2023-11-07,1,249.99,Completed,Germany
1198,225,12,2023-11-30,1,14.99,Completed,USA
1199,285,4,2023-11-14,1,329.99,Completed,Germany
1200,110,4,2023-11-24,2,329.99,Completed,Canada
1201,361,6,2023-11-09,1,29.99,Completed,Japan
1202,155,5,2023-11-13,1,79.99,Completed,Singapore
1203,101,7,2023-11-02,1,999.99,Completed,Germany
1204,101,6,2023-11-02,2,29.99,Completed,Germany
1205,101,1,2023-11-02,1,89.99,Completed,Germany
1206,37,8,2023-11-19,1,199.99,Completed,Brazil
1207,415,3,2023-11-13,1,59.99,Completed,France
1208,176,7,2023-11-26,1,999.99,Completed,Australia
1209,516,7,2023-11-30,1,999.99,Completed,Australia
1210,516,4,2023-11-30,2,329.99,Completed,Australia
1211,343,3,2023-11-01,1,59.99,Completed,Canada
1212,779,4,2023-11-28,2,329.99,Completed,United Kingdom
1213,254,9,2023-11-16,1,49.99,Completed,USA
1214,538,2,2023-11-17,1,149.99,Completed,Singapore
1215,824,5,2023-11-24,1,79.99,Completed,Canada
1216,264,4,2023-11-22,1,329.99,Completed,Singapore
1217,342,7,2023-11-29,2,999.99,Completed,Japan
1218,342,1,2023-11-29,2,89.99,Completed,Japan
1219,342,7,2023-11-29,2,999.99,Completed,Japan
1220,369,11,2023-11-07,2,34.99,Completed,Canada
1221,369,12,2023-11-07,2,14.99,Completed,Canada
1222,540,7,2023-11-06,1,999.99,Completed,Germany
1223,428,1,2023-11-09,1,89.99,Completed,Canada
1224,126,8,2023-11-14,1,199.99,Completed,United Kingdom
1225,126,8,2023-11-14,2,199.99,Completed,United Kingdom
1226,126,3,2023-11-14,1,59.99,Completed,United Kingdom
1227,819,1,2023-11-10,1,89.99,Completed,USA
1228,314,7,2023-11-01,1,999.99,Returned,USA
1229,291,12,2023-11-26,1,14.99,Completed,USA
1230,291,8,2023-11-26,1,199.99,Completed,USA
1231,291,2,2023-11-26,1,149.99,Completed,USA
1232,33,9,2023-11-16,2,49.99,Completed,Japan
1233,33,1,2023-11-16,1,89.99,Completed,Japan
1234,178,11,2023-11-19,1,34.99,Completed,United Kingdom
1235,205,6,2023-11-09,1,29.99,Completed,Canada
1236,305,6,2023-11-19,2,29.99,Completed,France
1237,305,10,2023-11-19,1,249.99,Completed,France
1238,453,12,2023-11-23,1,14.99,Completed,Germany
1239,438,4,2023-11-15,1,329.99,Completed,Japan
1240,28,8,2023-11-25,1,199.99,Completed,United Kingdom
1241,383,11,2023-11-05,1,34.99,Completed,USA
1242,403,1,2023-11-05,2,89.99,Completed,Brazil
1243,277,4,2023-11-27,1,329.99,Completed,USA
1244,277,6,2023-11-27,1,29.99,Completed,USA
1245,125,8,2023-11-24,1,199.99,Completed,Japan
1246,125,8,2023-11-24,2,199.99,Completed,Japan
1247,125,2,2023-11-24,1,149.99,Completed,Japan
1248,825,2,2023-11-16,1,149.99,Returned,United Kingdom
1249,619,4,2023-11-29,1,329.99,Completed,USA
1250,125,12,2023-11-10,1,14.99,Completed,Japan
1251,842,7,2023-11-20,2,999.99,Completed,USA
1252,842,1,2023-11-20,1,89.99,Completed,USA
1253,842,7,2023-11-20,1,999.99,Completed,USA
1254,717,5,2023-11-18,1,79.99,Completed,Brazil
1255,603,3,2023-11-16,2,59.99,Completed,Japan
1256,436,4,2023-11-05,2,329.99,Completed,USA
1257,673,11,2023-11-20,1,34.99,Completed,USA
1258,741,12,2023-11-15,1,14.99,Completed,France
1259,516,8,2023-11-07,2,199.99,Completed,Australia
1260,361,5,2023-11-21,1,79.99,Completed,Japan
1261,361,8,2023-11-21,1,199.99,Completed,Japan
1262,70,4,2023-11-30,2,329.99,Completed,Germany
1263,70,2,2023-11-30,1,149.99,Completed,Germany
1264,603,4,2023-11-19,2,329.99,Completed,Japan
1265,238,12,2023-11-04,2,14.99,Completed,USA
1266,238,8,2023-11-04,1,199.99,Completed,USA
1267,394,1,2023-11-25,1,89.99,Completed,Brazil
1268,394,10,2023-11-25,1,249.99,Completed,Brazil
1269,622,4,2023-11-21,2,329.99,Completed,USA
1270,622,7,2023-11-21,1,999.99,Completed,USA
1271,231,9,2023-11-07,1,49.99,Completed,Germany
1272,231,1,2023-11-07,1,89.99,Completed,Germany
1273,144,9,2023-11-29,1,49.99,Completed,Mexico
1274,699,7,2023-11-24,2,999.99,Completed,Germany
1275,699,2,2023-11-24,2,149.99,Completed,Germany
1276,699,4,2023-11-24,1,329.99,Completed,Germany
1277,438,1,2023-11-21,1,89.99,Completed,Japan
1278,530,5,2023-11-10,1,79.99,Completed,USA
1279,230,4,2023-11-27,1,329.99,Returned,Brazil
1280,230,10,2023-11-27,1,249.99,Completed,Brazil
1281,248,7,2023-11-28,1,999.99,Completed,USA
1282,59,7,2023-11-18,1,999.99,Completed,USA
1283,59,1,2023-11-18,2,89.99,Completed,USA
1284,343,2,2023-11-29,1,149.99,Completed,Canada
1285,343,7,2023-11-29,1,999.99,Completed,Canada
1286,75,8,2023-11-26,1,199.99,Completed,Mexico
1287,75,4,2023-11-26,1,329.99,Completed,Mexico
1288,75,7,2023-11-26,1,999.99,Completed,Mexico
1289,490,1,2023-11-10,1,89.99,Returned,Singapore
1290,490,9,2023-11-10,1,49.99,Completed,Singapore
1291,389,6,2023-11-22,1,29.99,Completed,USA
1292,389,4,2023-11-22,1,329.99,Completed,USA
1293,438,5,2023-11-18,1,79.99,Completed,Japan
1294,448,3,2023-11-30,1,59.99,Completed,Singapore
1295,828,12,2023-11-26,1,14.99,Completed,Japan
1296,828,4,2023-11-26,1,329.99,Returned,Japan
1297,617,2,2023-11-21,2,149.99,Completed,Germany
1298,617,1,2023-11-21,1,89.99,Completed,Germany
1299,753,11,2023-11-27,1,34.99,Completed,Canada
1300,799,7,2023-11-18,1,999.99,Completed,USA
1301,555,4,2023-11-17,2,329.99,Completed,Germany
1302,287,2,2023-11-03,1,149.99,Completed,Canada
1303,567,8,2023-11-07,1,199.99,Completed,Canada
1304,241,8,2023-11-23,1,199.99,Returned,Germany
1305,35,4,2023-11-09,1,329.99,Returned,Germany
1306,625,10,2023-11-13,2,249.99,Completed,Canada
1307,389,1,2023-11-06,1,89.99,Completed,USA
1308,389,8,2023-11-06,1,199.99,Completed,USA
1309,389,8,2023-11-06,1,199.99,Completed,USA
1310,269,8,2023-11-26,1,199.99,Completed,Mexico
1311,269,10,2023-11-26,1,249.99,Completed,Mexico
1312,739,5,2023-11-30,1,79.99,Completed,USA
1313,739,4,2023-11-30,1,329.99,Completed,USA
1314,739,1,2023-11-30,1,89.99,Completed,USA
1315,256,6,2023-11-25,1,29.99,Completed,United Kingdom
1316,256,7,2023-11-25,1,999.99,Completed,United Kingdom
1317,271,5,2023-11-28,2,79.99,Returned,Canada
1318,38,10,2023-11-12,1,249.99,Completed,USA
1319,594,7,2023-11-03,1,999.99,Completed,Brazil
1320,452,9,2023-11-06,1,49.99,Completed,USA
1321,131,2,2023-11-08,1,149.99,Completed,United Kingdom
1322,40,6,2023-11-06,1,29.99,Completed,Brazil
1323,40,3,2023-11-06,1,59.99,Completed,Brazil
1324,362,7,2023-11-18,1,999.99,Completed,Singapore
1325,362,3,2023-11-18,1,59.99,Completed,Singapore
1326,362,7,2023-11-18,1,999.99,Completed,Singapore
1327,26,4,2023-11-11,2,329.99,Completed,Australia
1328,482,2,2023-11-10,1,149.99,Completed,United Kingdom
1329,154,1,2023-11-30,1,89.99,Completed,USA
1330,524,9,2023-11-23,1,49.99,Completed,Australia
1331,524,7,2023-11-23,1,999.99,Completed,Australia
1332,524,1,2023-11-23,1,89.99,Completed,Australia
1333,516,4,2023-11-19,1,329.99,Completed,Australia
1334,516,1,2023-11-19,2,89.99,Completed,Australia
1335,516,4,2023-11-19,1,329.99,Completed,Australia
1336,337,3,2023-11-08,1,59.99,Completed,Australia
1337,337,3,2023-11-08,2,59.99,Completed,Australia
1338,518,5,2023-11-03,1,79.99,Completed,France
1339,518,6,2023-11-03,1,29.99,Completed,France
1340,518,11,2023-11-03,1,34.99,Completed,France
1341,350,4,2023-11-11,1,329.99,Completed,Mexico
1342,648,7,2023-11-29,1,999.99,Completed,Japan
1343,648,8,2023-11-29,2,199.99,Completed,Japan
1344,35,8,2023-11-27,1,199.99,Completed,Germany
1345,433,8,2023-11-12,1,199.99,Completed,France
1346,122,7,2023-11-11,1,999.99,Returned,Canada
1347,122,8,2023-11-11,1,199.99,Completed,Canada
1348,461,8,2023-11-24,1,199.99,Completed,Australia
1349,461,8,2023-11-24,1,199.99,Completed,Australia
1350,608,7,2023-11-19,2,999.99,Completed,Brazil
1351,603,3,2023-11-09,2,59.99,Completed,Japan
1352,603,4,2023-11-09,2,329.99,Completed,Japan
1353,43,2,2023-11-27,1,149.99,Completed,Mexico
1354,43,7,2023-11-27,1,999.99,Completed,Mexico
1355,43,2,2023-11-27,1,149.99,Completed,Mexico
1356,230,12,2023-11-29,1,14.99,Completed,Brazil
1357,109,3,2023-11-30,1,59.99,Completed,USA
1358,521,7,2023-11-25,1,999.99,Completed,USA
1359,819,10,2023-11-07,1,249.99,Completed,USA
1360,289,5,2023-11-19,1,79.99,Completed,USA
1361,113,5,2023-11-23,2,79.99,Completed,USA
1362,113,1,2023-11-23,1,89.99,Completed,USA
1363,750,4,2023-11-22,1,329.99,Completed,USA
1364,77,4,2023-11-11,2,329.99,Completed,Germany
1365,526,8,2023-11-22,1,199.99,Completed,United Kingdom
1366,526,7,2023-11-22,1,999.99,Completed,United Kingdom
1367,526,7,2023-11-22,1,999.99,Completed,United Kingdom
1368,226,5,2023-11-22,2,79.99,Completed,USA
1369,135,4,2023-11-07,1,329.99,Completed,USA
1370,135,7,2023-11-07,1,999.99,Completed,USA
1371,241,6,2023-12-21,1,29.99,Completed,Germany
1372,238,5,2023-12-29,2,79.99,Completed,USA
1373,99,11,2023-12-08,1,34.99,Completed,USA
1374,458,4,2023-12-11,1,329.99,Completed,USA
1375,677,4,2023-12-04,1,329.99,Completed,Brazil
1376,825,4,2023-12-28,1,329.99,Returned,United Kingdom
1377,275,10,2023-12-17,2,249.99,Completed,Brazil
1378,791,4,2023-12-11,2,329.99,Completed,United Kingdom
1379,436,1,2023-12-13,2,89.99,Completed,USA
1380,839,4,2023-12-02,1,329.99,Completed,United Kingdom
1381,113,4,2023-12-31,1,329.99,Completed,USA
1382,113,1,2023-12-31,2,89.99,Completed,USA
1383,113,8,2023-12-31,1,199.99,Completed,USA
1384,567,2,2023-12-03,1,149.99,Completed,Canada
1385,567,10,2023-12-03,2,249.99,Completed,Canada
1386,567,3,2023-12-03,1,59.99,Completed,Canada
1387,340,8,2023-12-14,1,199.99,Completed,USA
1388,21,5,2023-12-25,2,79.99,Completed,Japan
1389,21,3,2023-12-25,1,59.99,Completed,Japan
1390,791,3,2023-12-23,1,59.99,Completed,United Kingdom
1391,387,9,2023-12-21,1,49.99,Completed,USA
1392,79,8,2023-12-03,2,199.99,Returned,Germany
1393,761,7,2023-12-27,2,999.99,Completed,Germany
1394,761,4,2023-12-27,1,329.99,Completed,Germany
1395,103,5,2023-12-09,1,79.99,Completed,Brazil
1396,103,4,2023-12-09,1,329.99,Completed,Brazil
1397,103,6,2023-12-09,1,29.99,Completed,Brazil
1398,746,8,2023-12-13,2,199.99,Completed,United Kingdom
1399,746,3,2023-12-13,1,59.99,Completed,United Kingdom
1400,746,4,2023-12-13,1,329.99,Completed,United Kingdom
1401,174,7,2023-12-07,1,999.99,Completed,Germany
1402,174,7,2023-12-07,1,999.99,Completed,Germany
1403,759,4,2023-12-11,2,329.99,Completed,France
1404,759,3,2023-12-11,1,59.99,Completed,France
1405,512,4,2023-12-11,2,329.99,Completed,Japan
1406,512,10,2023-12-11,1,249.99,Completed,Japan
1407,436,8,2023-12-23,1,199.99,Completed,USA
1408,449,8,2023-12-28,2,199.99,Completed,Brazil
1409,449,8,2023-12-28,2,199.99,Completed,Brazil
1410,302,3,2023-12-24,1,59.99,Completed,Australia
1411,302,7,2023-12-24,1,999.99,Completed,Australia
1412,302,12,2023-12-24,1,14.99,Completed,Australia
1413,474,8,2023-12-07,1,199.99,Completed,Canada
1414,474,4,2023-12-07,1,329.99,Completed,Canada
1415,474,4,2023-12-07,1,329.99,Completed,Canada
1416,97,2,2023-12-02,1,149.99,Completed,France
1417,97,4,2023-12-02,1,329.99,Completed,France
1418,97,9,2023-12-02,2,49.99,Completed,France
1419,640,4,2023-12-25,1,329.99,Completed,United Kingdom
1420,287,1,2023-12-06,2,89.99,Completed,Canada
1421,791,3,2023-12-28,2,59.99,Completed,United Kingdom
1422,3,7,2023-12-26,1,999.99,Returned,France
1423,80,5,2023-12-29,2,79.99,Completed,Brazil
1424,80,4,2023-12-29,1,329.99,Completed,Brazil
1425,724,10,2023-12-16,1,249.99,Completed,United Kingdom
1426,620,2,2023-12-27,1,149.99,Completed,Mexico
1427,574,9,2023-12-15,1,49.99,Completed,United Kingdom
1428,357,4,2023-12-06,2,329.99,Completed,Germany
1429,355,7,2023-12-24,1,999.99,Completed,Germany
1430,11,6,2023-12-07,1,29.99,Completed,Japan
1431,337,5,2023-12-04,1,79.99,Completed,Australia
1432,337,3,2023-12-04,2,59.99,Completed,Australia
1433,722,1,2023-12-09,1,89.99,Completed,Mexico
1434,623,2,2023-12-21,1,149.99,Completed,USA
1435,30,8,2023-12-20,1,199.99,Completed,Australia
1436,30,2,2023-12-20,2,149.99,Completed,Australia
1437,123,8,2023-12-02,1,199.99,Completed,France
1438,285,7,2023-12-28,1,999.99,Completed,Germany
1439,689,2,2023-12-28,1,149.99,Completed,Australia
1440,689,8,2023-12-28,1,199.99,Completed,Australia
1441,689,4,2023-12-28,1,329.99,Completed,Australia
1442,706,7,2023-12-17,1,999.99,Completed,USA
1443,121,10,2023-12-11,1,249.99,Completed,USA
1444,475,1,2023-12-03,1,89.99,Completed,Australia
1445,642,4,2023-12-31,1,329.99,Completed,Brazil
1446,253,12,2023-12-10,1,14.99,Completed,Germany
1447,253,8,2023-12-10,1,199.99,Completed,Germany
1448,253,8,2023-12-10,1,199.99,Completed,Germany
1449,324,4,2023-12-14,1,329.99,Completed,Mexico
1450,271,6,2023-12-03,1,29.99,Completed,Canada
1451,461,10,2023-12-27,1,249.99,Completed,Australia
1452,600,6,2023-12-13,2,29.99,Completed,Germany
1453,831,4,2023-12-22,1,329.99,Completed,France
1454,831,9,2023-12-22,1,49.99,Completed,France
1455,33,7,2023-12-30,1,999.99,Completed,Japan
1456,331,7,2023-12-12,1,999.99,Completed,Singapore
1457,331,7,2023-12-12,1,999.99,Completed,Singapore
1458,331,11,2023-12-12,1,34.99,Completed,Singapore
1459,479,1,2023-12-18,2,89.99,Completed,Singapore
1460,409,8,2023-12-16,1,199.99,Completed,Brazil
1461,409,4,2023-12-16,1,329.99,Completed,Brazil
1462,240,1,2023-12-25,2,89.99,Completed,United Kingdom
1463,240,12,2023-12-25,2,14.99,Completed,United Kingdom
1464,240,2,2023-12-25,1,149.99,Completed,United Kingdom
1465,612,2,2023-12-31,1,149.99,Completed,Canada
1466,612,4,2023-12-31,1,329.99,Completed,Canada
1467,612,4,2023-12-31,1,329.99,Completed,Canada
1468,406,7,2023-12-06,1,999.99,Completed,USA
1469,309,3,2023-12-10,1,59.99,Completed,USA
1470,795,2,2023-12-12,1,149.99,Completed,Canada
1471,704,7,2023-12-13,2,999.99,Completed,United Kingdom
1472,704,1,2023-12-13,1,89.99,Completed,United Kingdom
1473,410,3,2023-12-25,2,59.99,Completed,Germany
1474,356,1,2023-12-16,1,89.99,Completed,Australia
1475,356,4,2023-12-16,1,329.99,Completed,Australia
1476,356,4,2023-12-16,1,329.99,Completed,Australia
1477,96,4,2023-12-11,1,329.99,Completed,USA
1478,36,2,2023-12-09,2,149.99,Completed,Mexico
1479,36,10,2023-12-09,2,249.99,Completed,Mexico
1480,355,10,2023-12-22,1,249.99,Completed,Germany
1481,355,2,2023-12-22,2,149.99,Completed,Germany
1482,355,1,2023-12-22,2,89.99,Completed,Germany
1483,311,7,2023-12-14,2,999.99,Completed,USA
1484,485,4,2023-12-23,1,329.99,Completed,Brazil
1485,778,2,2023-12-13,1,149.99,Completed,Canada
1486,778,3,2023-12-13,2,59.99,Completed,Canada
1487,41,4,2023-12-04,1,329.99,Completed,USA
1488,41,4,2023-12-04,1,329.99,Returned,USA
1489,305,1,2023-12-21,1,89.99,Completed,France
1490,406,6,2023-12-08,1,29.99,Completed,USA
1491,649,3,2023-12-16,2,59.99,Completed,Mexico
1492,846,4,2023-12-29,2,329.99,Returned,Brazil
1493,846,7,2023-12-29,1,999.99,Completed,Brazil
1494,846,1,2023-12-29,1,89.99,Returned,Brazil
